lats,lons
27.49,-97.05
27.49,-97.0
27.49,-96.96
27.49,-96.91
27.49,-96.87
27.49,-96.82
27.49,-96.78
27.49,-96.73
27.49,-96.69
27.49,-96.64
27.49,-96.59
27.49,-96.55
27.49,-96.5
27.49,-96.46
27.49,-96.42
27.49,-96.37
27.49,-96.33
27.49,-96.28
27.49,-96.23
27.49,-96.19
27.49,-96.15
27.49,-96.1
27.49,-96.06
27.49,-96.01
27.49,-95.97
27.49,-95.92
27.49,-95.88
27.49,-95.83
27.49,-95.78
27.49,-95.74
27.49,-95.7
27.49,-95.65
27.49,-95.61
27.49,-95.56
27.49,-95.52
27.49,-95.47
27.49,-95.43
27.49,-95.38
27.49,-95.34
27.49,-95.29
27.49,-95.25
27.49,-95.2
27.49,-95.16
27.49,-95.11
27.49,-95.06
27.49,-95.02
27.49,-94.98
27.49,-94.93
27.49,-94.89
27.49,-94.84
27.49,-94.8
27.49,-94.75
27.49,-94.71
27.49,-94.66
27.49,-94.62
27.49,-94.57
27.49,-94.53
27.49,-94.48
27.49,-94.44
27.49,-94.39
27.49,-94.34
27.49,-94.3
27.49,-94.25
27.49,-94.21
27.49,-94.17
27.49,-94.12
27.49,-94.08
27.49,-94.03
27.49,-93.98
27.49,-93.94
27.49,-93.9
27.49,-93.85
27.49,-93.81
27.49,-93.76
27.49,-93.72
27.49,-93.67
27.49,-93.62
27.49,-93.58
27.49,-93.53
27.49,-93.49
27.49,-93.45
27.49,-93.4
27.49,-93.36
27.49,-93.31
27.49,-93.27
27.49,-93.22
27.49,-93.18
27.49,-93.13
27.49,-93.09
27.49,-93.04
27.49,-93.0
27.49,-92.95
27.49,-92.91
27.49,-92.86
27.49,-92.81
27.49,-92.77
27.49,-92.73
27.49,-92.68
27.49,-92.64
27.49,-92.59
27.49,-92.55
27.49,-92.5
27.49,-92.46
27.49,-92.41
27.49,-92.37
27.49,-92.32
27.49,-92.28
27.49,-92.23
27.49,-92.19
27.49,-92.14
27.49,-92.09
27.49,-92.05
27.49,-92.01
27.49,-91.96
27.49,-91.92
27.49,-91.87
27.49,-91.83
27.49,-91.78
27.49,-91.73
27.49,-91.69
27.49,-91.65
27.49,-91.6
27.49,-91.56
27.49,-91.51
27.49,-91.47
27.49,-91.42
27.49,-91.38
27.49,-91.33
27.49,-91.28
27.49,-91.24
27.49,-91.2
27.49,-91.15
27.49,-91.11
27.49,-91.06
27.49,-91.02
27.49,-90.97
27.49,-90.93
27.49,-90.88
27.49,-90.84
27.49,-90.79
27.49,-90.75
27.49,-90.7
27.49,-90.66
27.49,-90.61
27.49,-90.56
27.49,-90.52
27.49,-90.48
27.49,-90.43
27.49,-90.39
27.49,-90.34
27.49,-90.3
27.49,-90.25
27.49,-90.21
27.49,-90.16
27.49,-90.12
27.49,-90.07
27.49,-90.03
27.49,-89.98
27.49,-89.94
27.49,-89.89
27.49,-89.84
27.49,-89.8
27.49,-89.76
27.49,-89.71
27.49,-89.67
27.49,-89.62
27.49,-89.58
27.49,-89.53
27.49,-89.48
27.49,-89.44
27.49,-89.4
27.49,-89.35
27.49,-89.31
27.49,-89.26
27.49,-89.22
27.49,-89.17
27.49,-89.12
27.49,-89.08
27.49,-89.03
27.49,-88.99
27.49,-88.95
27.49,-88.9
27.49,-88.86
27.49,-88.81
27.49,-88.77
27.49,-88.72
27.49,-88.68
27.49,-88.63
27.49,-88.59
27.49,-88.54
27.49,-88.5
27.49,-88.45
27.49,-88.41
27.49,-88.36
27.49,-88.31
27.49,-88.27
27.49,-88.23
27.49,-88.18
27.49,-88.14
27.49,-88.09
27.49,-88.05
27.49,-88.0
27.49,-87.96
27.49,-87.91
27.49,-87.87
27.49,-87.82
27.49,-87.78
27.49,-87.73
27.49,-87.69
27.49,-87.64
27.49,-87.59
27.49,-87.55
27.49,-87.51
27.49,-87.46
27.49,-87.42
27.49,-87.37
27.49,-87.33
27.49,-87.28
27.49,-87.23
27.49,-87.19
27.49,-87.15
27.49,-87.1
27.49,-87.06
27.49,-87.01
27.49,-86.97
27.49,-86.92
27.49,-86.88
27.49,-86.83
27.49,-86.78
27.49,-86.74
27.49,-86.7
27.49,-86.65
27.49,-86.61
27.49,-86.56
27.49,-86.52
27.49,-86.47
27.49,-86.43
27.49,-86.38
27.49,-86.34
27.49,-86.29
27.49,-86.25
27.49,-86.2
27.49,-86.16
27.49,-86.11
27.49,-86.06
27.49,-86.02
27.49,-85.98
27.49,-85.93
27.49,-85.89
27.49,-85.84
27.49,-85.8
27.54,-117.34
27.54,-117.3
27.54,-117.25
27.54,-117.2
27.54,-117.16
27.54,-117.12
27.54,-117.07
27.54,-117.03
27.54,-116.98
27.54,-116.94
27.54,-116.89
27.54,-116.84
27.54,-116.8
27.54,-116.76
27.54,-116.71
27.54,-116.67
27.54,-116.62
27.54,-116.58
27.54,-116.53
27.54,-116.48
27.54,-116.44
27.54,-116.4
27.54,-116.35
27.54,-116.31
27.54,-116.26
27.54,-116.22
27.54,-116.17
27.54,-116.12
27.54,-116.08
27.54,-116.03
27.54,-115.99
27.54,-115.95
27.54,-115.9
27.54,-115.86
27.54,-115.81
27.54,-115.77
27.54,-115.72
27.54,-115.67
27.54,-115.63
27.54,-115.59
27.54,-115.54
27.54,-115.5
27.54,-115.45
27.54,-115.41
27.54,-115.36
27.54,-115.31
27.54,-115.27
27.54,-115.23
27.54,-115.18
27.54,-115.14
27.54,-115.09
27.54,-115.05
27.54,-115.0
27.54,-114.95
27.54,-114.91
27.54,-114.87
27.54,-114.82
27.54,-114.78
27.54,-114.73
27.54,-114.69
27.54,-114.64
27.54,-114.59
27.54,-114.55
27.54,-114.51
27.54,-114.46
27.54,-114.42
27.54,-114.37
27.54,-114.33
27.54,-114.28
27.54,-114.23
27.54,-114.19
27.54,-114.15
27.54,-114.1
27.54,-114.06
27.54,-114.01
27.54,-113.97
27.54,-113.92
27.54,-113.88
27.54,-113.83
27.54,-113.78
27.54,-113.74
27.54,-113.7
27.54,-113.65
27.54,-113.61
27.54,-113.56
27.54,-113.52
27.54,-113.47
27.54,-113.42
27.54,-113.38
27.54,-113.34
27.54,-113.29
27.54,-113.25
27.54,-113.2
27.54,-113.16
27.54,-113.11
27.54,-113.06
27.54,-113.02
27.54,-112.98
27.54,-112.93
27.54,-112.89
27.54,-112.84
27.54,-112.8
27.54,-112.75
27.54,-112.7
27.54,-112.66
27.54,-112.62
27.54,-112.57
27.54,-112.53
27.54,-112.48
27.54,-112.44
27.54,-112.39
27.54,-112.34
27.54,-112.3
27.54,-112.26
27.54,-112.21
27.54,-112.17
27.54,-112.12
27.54,-112.08
27.54,-112.03
27.54,-111.98
27.54,-111.94
27.54,-111.9
27.54,-111.85
27.54,-111.81
27.54,-111.76
27.54,-111.72
27.54,-111.67
27.54,-111.62
27.54,-111.58
27.54,-111.53
27.54,-111.49
27.54,-111.45
27.54,-111.4
27.54,-111.36
27.54,-111.31
27.54,-111.27
27.54,-111.22
27.54,-111.17
27.54,-111.13
27.54,-111.09
27.54,-111.04
27.54,-111.0
27.54,-110.95
27.54,-110.91
27.54,-110.86
27.54,-110.81
27.54,-110.77
27.54,-110.73
27.54,-110.68
27.54,-110.64
27.54,-110.59
27.54,-110.55
27.54,-110.5
27.54,-110.45
27.54,-110.41
27.54,-110.37
27.54,-110.32
27.54,-110.28
27.54,-110.23
27.54,-110.19
27.54,-110.14
27.54,-110.09
27.54,-110.05
27.54,-110.01
27.54,-109.96
27.54,-109.92
27.54,-109.87
27.54,-109.83
27.54,-109.78
27.54,-109.73
27.54,-109.69
27.54,-109.65
27.54,-109.6
27.54,-109.56
27.54,-109.51
27.54,-109.47
27.54,-109.42
27.54,-109.38
27.54,-109.33
27.54,-109.28
27.54,-109.24
27.54,-109.2
27.54,-109.15
27.54,-109.11
27.54,-109.06
27.54,-109.02
27.54,-108.97
27.54,-108.93
27.54,-108.88
27.54,-108.84
27.54,-108.79
27.54,-108.75
27.54,-108.7
27.54,-108.66
27.54,-108.61
27.54,-108.56
27.54,-108.52
27.54,-108.48
27.54,-108.43
27.54,-108.39
27.54,-108.34
27.54,-108.3
27.54,-108.25
27.54,-108.2
27.54,-108.16
27.54,-108.12
27.54,-108.07
27.54,-108.03
27.54,-107.98
27.54,-107.94
27.54,-107.89
27.54,-107.84
27.54,-107.8
27.54,-107.76
27.54,-107.71
27.54,-107.67
27.54,-107.62
27.54,-107.58
27.54,-107.53
27.54,-107.48
27.54,-107.44
27.54,-107.4
27.54,-107.35
27.54,-107.31
27.54,-107.26
27.54,-107.22
27.54,-107.17
27.54,-107.12
27.54,-107.08
27.54,-107.03
27.54,-106.99
27.54,-106.95
27.54,-106.9
27.54,-106.86
27.54,-106.81
27.54,-106.77
27.54,-106.72
27.54,-106.68
27.54,-106.63
27.54,-106.59
27.54,-106.54
27.54,-106.5
27.54,-106.45
27.54,-106.41
27.54,-106.36
27.54,-106.31
27.54,-106.27
27.54,-106.23
27.54,-106.18
27.54,-106.14
27.54,-106.09
27.54,-106.05
27.54,-106.0
27.54,-105.95
27.54,-105.91
27.54,-105.87
27.54,-105.82
27.54,-105.78
27.54,-105.73
27.54,-105.69
27.54,-105.64
27.54,-105.59
27.54,-105.55
27.54,-105.51
27.54,-105.46
27.54,-105.42
27.54,-105.37
27.54,-105.33
27.54,-105.28
27.54,-105.23
27.54,-105.19
27.54,-105.15
27.54,-105.1
27.54,-105.06
27.54,-105.01
27.54,-104.97
27.54,-104.92
27.54,-104.88
27.54,-104.83
27.54,-104.78
27.54,-104.74
27.54,-104.7
27.54,-104.65
27.54,-104.61
27.54,-104.56
27.54,-104.52
27.54,-104.47
27.54,-104.43
27.54,-104.38
27.54,-104.34
27.54,-104.29
27.54,-104.25
27.54,-104.2
27.54,-104.16
27.54,-104.11
27.54,-104.06
27.54,-104.02
27.54,-103.98
27.54,-103.93
27.54,-103.89
27.54,-103.84
27.54,-103.8
27.54,-103.75
27.54,-103.7
27.54,-103.66
27.54,-103.62
27.54,-103.57
27.54,-103.53
27.54,-103.48
27.54,-103.44
27.54,-103.39
27.54,-103.34
27.54,-103.3
27.54,-103.26
27.54,-103.21
27.54,-103.17
27.54,-103.12
27.54,-103.08
27.54,-103.03
27.54,-102.98
27.54,-102.94
27.54,-102.9
27.54,-102.85
27.54,-102.81
27.54,-102.76
27.54,-102.72
27.54,-102.67
27.54,-102.62
27.54,-102.58
27.54,-102.53
27.54,-102.49
27.54,-102.45
27.54,-102.4
27.54,-102.36
27.54,-102.31
27.54,-102.27
27.54,-102.22
27.54,-102.18
27.54,-102.13
27.54,-102.09
27.54,-102.04
27.54,-102.0
27.54,-101.95
27.54,-101.91
27.54,-101.86
27.54,-101.81
27.54,-101.77
27.54,-101.73
27.54,-101.68
27.54,-101.64
27.54,-101.59
27.54,-101.55
27.54,-101.5
27.54,-101.45
27.54,-101.41
27.54,-101.37
27.54,-101.32
27.54,-101.28
27.54,-101.23
27.54,-101.19
27.54,-101.14
27.54,-101.09
27.54,-101.05
27.54,-101.0
27.54,-100.96
27.54,-100.92
27.54,-100.87
27.54,-100.83
27.54,-100.78
27.54,-100.73
27.54,-100.69
27.54,-100.65
27.54,-100.6
27.54,-100.56
27.54,-100.51
27.54,-100.47
27.54,-100.42
27.54,-100.38
27.54,-100.33
27.54,-100.28
27.54,-100.24
27.54,-100.2
27.54,-100.15
27.54,-100.11
27.54,-100.06
27.54,-100.02
27.54,-99.97
27.54,-99.93
27.54,-99.88
27.54,-99.84
27.54,-99.79
27.54,-99.75
27.54,-99.7
27.54,-99.66
27.54,-99.61
27.54,-99.56
27.54,-99.52
27.54,-99.48
27.54,-99.43
27.54,-99.39
27.54,-99.34
27.54,-99.3
27.54,-99.25
27.54,-99.21
27.54,-99.16
27.54,-99.12
27.54,-99.07
27.54,-99.03
27.54,-98.98
27.54,-98.94
27.54,-98.89
27.54,-98.84
27.54,-98.8
27.54,-98.75
27.54,-98.71
27.54,-98.67
27.54,-98.62
27.54,-98.58
27.54,-98.53
27.54,-98.48
27.54,-98.44
27.54,-98.4
27.54,-98.35
27.54,-98.31
27.54,-98.26
27.54,-98.22
27.54,-98.17
27.54,-98.12
27.54,-98.08
27.54,-98.03
27.54,-97.99
27.54,-97.95
27.54,-97.9
27.54,-97.86
27.54,-97.81
27.54,-97.77
27.54,-97.72
27.54,-97.68
27.54,-97.63
27.54,-97.59
27.54,-97.54
27.54,-97.5
27.54,-97.45
27.54,-97.41
27.54,-97.36
27.54,-97.31
27.54,-97.27
27.54,-97.23
27.54,-97.18
27.54,-97.14
27.54,-97.09
27.54,-97.05
27.54,-97.0
27.54,-96.96
27.54,-96.91
27.54,-96.87
27.54,-96.82
27.54,-96.78
27.54,-96.73
27.54,-96.69
27.54,-96.64
27.54,-96.59
27.54,-96.55
27.54,-96.5
27.54,-96.46
27.54,-96.42
27.54,-96.37
27.54,-96.33
27.54,-96.28
27.54,-96.23
27.54,-96.19
27.54,-96.15
27.54,-96.1
27.54,-96.06
27.54,-96.01
27.54,-95.97
27.54,-95.92
27.54,-95.88
27.54,-95.83
27.54,-95.78
27.54,-95.74
27.54,-95.7
27.54,-95.65
27.54,-95.61
27.54,-95.56
27.54,-95.52
27.54,-95.47
27.54,-95.43
27.54,-95.38
27.54,-95.34
27.54,-95.29
27.54,-95.25
27.54,-95.2
27.54,-95.16
27.54,-95.11
27.54,-95.06
27.54,-95.02
27.54,-94.98
27.54,-94.93
27.54,-94.89
27.54,-94.84
27.54,-94.8
27.54,-94.75
27.54,-94.71
27.54,-94.66
27.54,-94.62
27.54,-94.57
27.54,-94.53
27.54,-94.48
27.54,-94.44
27.54,-94.39
27.54,-94.34
27.54,-94.3
27.54,-94.25
27.54,-94.21
27.54,-94.17
27.54,-94.12
27.54,-94.08
27.54,-94.03
27.54,-93.98
27.54,-93.94
27.54,-93.9
27.54,-93.85
27.54,-93.81
27.54,-93.76
27.54,-93.72
27.54,-93.67
27.54,-93.62
27.54,-93.58
27.54,-93.53
27.54,-93.49
27.54,-93.45
27.54,-93.4
27.54,-93.36
27.54,-93.31
27.54,-93.27
27.54,-93.22
27.54,-93.18
27.54,-93.13
27.54,-93.09
27.54,-93.04
27.54,-93.0
27.54,-92.95
27.54,-92.91
27.54,-92.86
27.54,-92.81
27.54,-92.77
27.54,-92.73
27.54,-92.68
27.54,-92.64
27.54,-92.59
27.54,-92.55
27.54,-92.5
27.54,-92.46
27.54,-92.41
27.54,-92.37
27.54,-92.32
27.54,-92.28
27.54,-92.23
27.54,-92.19
27.54,-92.14
27.54,-92.09
27.54,-92.05
27.54,-92.01
27.54,-91.96
27.54,-91.92
27.54,-91.87
27.54,-91.83
27.54,-91.78
27.54,-91.73
27.54,-91.69
27.54,-91.65
27.54,-91.6
27.54,-91.56
27.54,-91.51
27.54,-91.47
27.54,-91.42
27.54,-91.38
27.54,-91.33
27.54,-91.28
27.54,-91.24
27.54,-91.2
27.54,-91.15
27.54,-91.11
27.54,-91.06
27.54,-91.02
27.54,-90.97
27.54,-90.93
27.54,-90.88
27.54,-90.84
27.54,-90.79
27.54,-90.75
27.54,-90.7
27.54,-90.66
27.54,-90.61
27.54,-90.56
27.54,-90.52
27.54,-90.48
27.54,-90.43
27.54,-90.39
27.54,-90.34
27.54,-90.3
27.54,-90.25
27.54,-90.21
27.54,-90.16
27.54,-90.12
27.54,-90.07
27.54,-90.03
27.54,-89.98
27.54,-89.94
27.54,-89.89
27.54,-89.84
27.54,-89.8
27.54,-89.76
27.54,-89.71
27.54,-89.67
27.54,-89.62
27.54,-89.58
27.54,-89.53
27.54,-89.48
27.54,-89.44
27.54,-89.4
27.54,-89.35
27.54,-89.31
27.54,-89.26
27.54,-89.22
27.54,-89.17
27.54,-89.12
27.54,-89.08
27.54,-89.03
27.54,-88.99
27.54,-88.95
27.54,-88.9
27.54,-88.86
27.54,-88.81
27.54,-88.77
27.54,-88.72
27.54,-88.68
27.54,-88.63
27.54,-88.59
27.54,-88.54
27.54,-88.5
27.54,-88.45
27.54,-88.41
27.54,-88.36
27.54,-88.31
27.54,-88.27
27.54,-88.23
27.54,-88.18
27.54,-88.14
27.54,-88.09
27.54,-88.05
27.54,-88.0
27.54,-87.96
27.54,-87.91
27.54,-87.87
27.54,-87.82
27.54,-87.78
27.54,-87.73
27.54,-87.69
27.54,-87.64
27.54,-87.59
27.54,-87.55
27.54,-87.51
27.54,-87.46
27.54,-87.42
27.54,-87.37
27.54,-87.33
27.54,-87.28
27.54,-87.23
27.54,-87.19
27.54,-87.15
27.54,-87.1
27.54,-87.06
27.54,-87.01
27.54,-86.97
27.54,-86.92
27.54,-86.88
27.54,-86.83
27.54,-86.78
27.54,-86.74
27.54,-86.7
27.54,-86.65
27.54,-86.61
27.54,-86.56
27.54,-86.52
27.54,-86.47
27.54,-86.43
27.54,-86.38
27.54,-86.34
27.54,-86.29
27.54,-86.25
27.54,-86.2
27.54,-86.16
27.54,-86.11
27.54,-86.06
27.54,-86.02
27.54,-85.98
27.54,-85.93
27.54,-85.89
27.54,-85.84
27.54,-85.8
27.58,-117.34
27.58,-117.3
27.58,-117.25
27.58,-117.2
27.58,-117.16
27.58,-117.12
27.58,-117.07
27.58,-117.03
27.58,-116.98
27.58,-116.94
27.58,-116.89
27.58,-116.84
27.58,-116.8
27.58,-116.76
27.58,-116.71
27.58,-116.67
27.58,-116.62
27.58,-116.58
27.58,-116.53
27.58,-116.48
27.58,-116.44
27.58,-116.4
27.58,-116.35
27.58,-116.31
27.58,-116.26
27.58,-116.22
27.58,-116.17
27.58,-116.12
27.58,-116.08
27.58,-116.03
27.58,-115.99
27.58,-115.95
27.58,-115.9
27.58,-115.86
27.58,-115.81
27.58,-115.77
27.58,-115.72
27.58,-115.67
27.58,-115.63
27.58,-115.59
27.58,-115.54
27.58,-115.5
27.58,-115.45
27.58,-115.41
27.58,-115.36
27.58,-115.31
27.58,-115.27
27.58,-115.23
27.58,-115.18
27.58,-115.14
27.58,-115.09
27.58,-115.05
27.58,-115.0
27.58,-114.95
27.58,-114.91
27.58,-114.87
27.58,-114.82
27.58,-114.78
27.58,-114.73
27.58,-114.69
27.58,-114.64
27.58,-114.59
27.58,-114.55
27.58,-114.51
27.58,-114.46
27.58,-114.42
27.58,-114.37
27.58,-114.33
27.58,-114.28
27.58,-114.23
27.58,-114.19
27.58,-114.15
27.58,-114.1
27.58,-114.06
27.58,-114.01
27.58,-113.97
27.58,-113.92
27.58,-113.88
27.58,-113.83
27.58,-113.78
27.58,-113.74
27.58,-113.7
27.58,-113.65
27.58,-113.61
27.58,-113.56
27.58,-113.52
27.58,-113.47
27.58,-113.42
27.58,-113.38
27.58,-113.34
27.58,-113.29
27.58,-113.25
27.58,-113.2
27.58,-113.16
27.58,-113.11
27.58,-113.06
27.58,-113.02
27.58,-112.98
27.58,-112.93
27.58,-112.89
27.58,-112.84
27.58,-112.8
27.58,-112.75
27.58,-112.7
27.58,-112.66
27.58,-112.62
27.58,-112.57
27.58,-112.53
27.58,-112.48
27.58,-112.44
27.58,-112.39
27.58,-112.34
27.58,-112.3
27.58,-112.26
27.58,-112.21
27.58,-112.17
27.58,-112.12
27.58,-112.08
27.58,-112.03
27.58,-111.98
27.58,-111.94
27.58,-111.9
27.58,-111.85
27.58,-111.81
27.58,-111.76
27.58,-111.72
27.58,-111.67
27.58,-111.62
27.58,-111.58
27.58,-111.53
27.58,-111.49
27.58,-111.45
27.58,-111.4
27.58,-111.36
27.58,-111.31
27.58,-111.27
27.58,-111.22
27.58,-111.17
27.58,-111.13
27.58,-111.09
27.58,-111.04
27.58,-111.0
27.58,-110.95
27.58,-110.91
27.58,-110.86
27.58,-110.81
27.58,-110.77
27.58,-110.73
27.58,-110.68
27.58,-110.64
27.58,-110.59
27.58,-110.55
27.58,-110.5
27.58,-110.45
27.58,-110.41
27.58,-110.37
27.58,-110.32
27.58,-110.28
27.58,-110.23
27.58,-110.19
27.58,-110.14
27.58,-110.09
27.58,-110.05
27.58,-110.01
27.58,-109.96
27.58,-109.92
27.58,-109.87
27.58,-109.83
27.58,-109.78
27.58,-109.73
27.58,-109.69
27.58,-109.65
27.58,-109.6
27.58,-109.56
27.58,-109.51
27.58,-109.47
27.58,-109.42
27.58,-109.38
27.58,-109.33
27.58,-109.28
27.58,-109.24
27.58,-109.2
27.58,-109.15
27.58,-109.11
27.58,-109.06
27.58,-109.02
27.58,-108.97
27.58,-108.93
27.58,-108.88
27.58,-108.84
27.58,-108.79
27.58,-108.75
27.58,-108.7
27.58,-108.66
27.58,-108.61
27.58,-108.56
27.58,-108.52
27.58,-108.48
27.58,-108.43
27.58,-108.39
27.58,-108.34
27.58,-108.3
27.58,-108.25
27.58,-108.2
27.58,-108.16
27.58,-108.12
27.58,-108.07
27.58,-108.03
27.58,-107.98
27.58,-107.94
27.58,-107.89
27.58,-107.84
27.58,-107.8
27.58,-107.76
27.58,-107.71
27.58,-107.67
27.58,-107.62
27.58,-107.58
27.58,-107.53
27.58,-107.48
27.58,-107.44
27.58,-107.4
27.58,-107.35
27.58,-107.31
27.58,-107.26
27.58,-107.22
27.58,-107.17
27.58,-107.12
27.58,-107.08
27.58,-107.03
27.58,-106.99
27.58,-106.95
27.58,-106.9
27.58,-106.86
27.58,-106.81
27.58,-106.77
27.58,-106.72
27.58,-106.68
27.58,-106.63
27.58,-106.59
27.58,-106.54
27.58,-106.5
27.58,-106.45
27.58,-106.41
27.58,-106.36
27.58,-106.31
27.58,-106.27
27.58,-106.23
27.58,-106.18
27.58,-106.14
27.58,-106.09
27.58,-106.05
27.58,-106.0
27.58,-105.95
27.58,-105.91
27.58,-105.87
27.58,-105.82
27.58,-105.78
27.58,-105.73
27.58,-105.69
27.58,-105.64
27.58,-105.59
27.58,-105.55
27.58,-105.51
27.58,-105.46
27.58,-105.42
27.58,-105.37
27.58,-105.33
27.58,-105.28
27.58,-105.23
27.58,-105.19
27.58,-105.15
27.58,-105.1
27.58,-105.06
27.58,-105.01
27.58,-104.97
27.58,-104.92
27.58,-104.88
27.58,-104.83
27.58,-104.78
27.58,-104.74
27.58,-104.7
27.58,-104.65
27.58,-104.61
27.58,-104.56
27.58,-104.52
27.58,-104.47
27.58,-104.43
27.58,-104.38
27.58,-104.34
27.58,-104.29
27.58,-104.25
27.58,-104.2
27.58,-104.16
27.58,-104.11
27.58,-104.06
27.58,-104.02
27.58,-103.98
27.58,-103.93
27.58,-103.89
27.58,-103.84
27.58,-103.8
27.58,-103.75
27.58,-103.7
27.58,-103.66
27.58,-103.62
27.58,-103.57
27.58,-103.53
27.58,-103.48
27.58,-103.44
27.58,-103.39
27.58,-103.34
27.58,-103.3
27.58,-103.26
27.58,-103.21
27.58,-103.17
27.58,-103.12
27.58,-103.08
27.58,-103.03
27.58,-102.98
27.58,-102.94
27.58,-102.9
27.58,-102.85
27.58,-102.81
27.58,-102.76
27.58,-102.72
27.58,-102.67
27.58,-102.62
27.58,-102.58
27.58,-102.53
27.58,-102.49
27.58,-102.45
27.58,-102.4
27.58,-102.36
27.58,-102.31
27.58,-102.27
27.58,-102.22
27.58,-102.18
27.58,-102.13
27.58,-102.09
27.58,-102.04
27.58,-102.0
27.58,-101.95
27.58,-101.91
27.58,-101.86
27.58,-101.81
27.58,-101.77
27.58,-101.73
27.58,-101.68
27.58,-101.64
27.58,-101.59
27.58,-101.55
27.58,-101.5
27.58,-101.45
27.58,-101.41
27.58,-101.37
27.58,-101.32
27.58,-101.28
27.58,-101.23
27.58,-101.19
27.58,-101.14
27.58,-101.09
27.58,-101.05
27.58,-101.0
27.58,-100.96
27.58,-100.92
27.58,-100.87
27.58,-100.83
27.58,-100.78
27.58,-100.73
27.58,-100.69
27.58,-100.65
27.58,-100.6
27.58,-100.56
27.58,-100.51
27.58,-100.47
27.58,-100.42
27.58,-100.38
27.58,-100.33
27.58,-100.28
27.58,-100.24
27.58,-100.2
27.58,-100.15
27.58,-100.11
27.58,-100.06
27.58,-100.02
27.58,-99.97
27.58,-99.93
27.58,-99.88
27.58,-99.84
27.58,-99.79
27.58,-99.75
27.58,-99.7
27.58,-99.66
27.58,-99.61
27.58,-99.56
27.58,-99.52
27.58,-99.48
27.58,-99.43
27.58,-99.39
27.58,-99.34
27.58,-99.3
27.58,-99.25
27.58,-99.21
27.58,-99.16
27.58,-99.12
27.58,-99.07
27.58,-99.03
27.58,-98.98
27.58,-98.94
27.58,-98.89
27.58,-98.84
27.58,-98.8
27.58,-98.75
27.58,-98.71
27.58,-98.67
27.58,-98.62
27.58,-98.58
27.58,-98.53
27.58,-98.48
27.58,-98.44
27.58,-98.4
27.58,-98.35
27.58,-98.31
27.58,-98.26
27.58,-98.22
27.58,-98.17
27.58,-98.12
27.58,-98.08
27.58,-98.03
27.58,-97.99
27.58,-97.95
27.58,-97.9
27.58,-97.86
27.58,-97.81
27.58,-97.77
27.58,-97.72
27.58,-97.68
27.58,-97.63
27.58,-97.59
27.58,-97.54
27.58,-97.5
27.58,-97.45
27.58,-97.41
27.58,-97.36
27.58,-97.31
27.58,-97.27
27.58,-97.23
27.58,-97.18
27.58,-97.14
27.58,-97.09
27.58,-97.05
27.58,-97.0
27.58,-96.96
27.58,-96.91
27.58,-96.87
27.58,-96.82
27.58,-96.78
27.58,-96.73
27.58,-96.69
27.58,-96.64
27.58,-96.59
27.58,-96.55
27.58,-96.5
27.58,-96.46
27.58,-96.42
27.58,-96.37
27.58,-96.33
27.58,-96.28
27.58,-96.23
27.58,-96.19
27.58,-96.15
27.58,-96.1
27.58,-96.06
27.58,-96.01
27.58,-95.97
27.58,-95.92
27.58,-95.88
27.58,-95.83
27.58,-95.78
27.58,-95.74
27.58,-95.7
27.58,-95.65
27.58,-95.61
27.58,-95.56
27.58,-95.52
27.58,-95.47
27.58,-95.43
27.58,-95.38
27.58,-95.34
27.58,-95.29
27.58,-95.25
27.58,-95.2
27.58,-95.16
27.58,-95.11
27.58,-95.06
27.58,-95.02
27.58,-94.98
27.58,-94.93
27.58,-94.89
27.58,-94.84
27.58,-94.8
27.58,-94.75
27.58,-94.71
27.58,-94.66
27.58,-94.62
27.58,-94.57
27.58,-94.53
27.58,-94.48
27.58,-94.44
27.58,-94.39
27.58,-94.34
27.58,-94.3
27.58,-94.25
27.58,-94.21
27.58,-94.17
27.58,-94.12
27.58,-94.08
27.58,-94.03
27.58,-93.98
27.58,-93.94
27.58,-93.9
27.58,-93.85
27.58,-93.81
27.58,-93.76
27.58,-93.72
27.58,-93.67
27.58,-93.62
27.58,-93.58
27.58,-93.53
27.58,-93.49
27.58,-93.45
27.58,-93.4
27.58,-93.36
27.58,-93.31
27.58,-93.27
27.58,-93.22
27.58,-93.18
27.58,-93.13
27.58,-93.09
27.58,-93.04
27.58,-93.0
27.58,-92.95
27.58,-92.91
27.58,-92.86
27.58,-92.81
27.58,-92.77
27.58,-92.73
27.58,-92.68
27.58,-92.64
27.58,-92.59
27.58,-92.55
27.58,-92.5
27.58,-92.46
27.58,-92.41
27.58,-92.37
27.58,-92.32
27.58,-92.28
27.58,-92.23
27.58,-92.19
27.58,-92.14
27.58,-92.09
27.58,-92.05
27.58,-92.01
27.58,-91.96
27.58,-91.92
27.58,-91.87
27.58,-91.83
27.58,-91.78
27.58,-91.73
27.58,-91.69
27.58,-91.65
27.58,-91.6
27.58,-91.56
27.58,-91.51
27.58,-91.47
27.58,-91.42
27.58,-91.38
27.58,-91.33
27.58,-91.28
27.58,-91.24
27.58,-91.2
27.58,-91.15
27.58,-91.11
27.58,-91.06
27.58,-91.02
27.58,-90.97
27.58,-90.93
27.58,-90.88
27.58,-90.84
27.58,-90.79
27.58,-90.75
27.58,-90.7
27.58,-90.66
27.58,-90.61
27.58,-90.56
27.58,-90.52
27.58,-90.48
27.58,-90.43
27.58,-90.39
27.58,-90.34
